Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDH05,12.843851699651722,Regular,0.08939590754271372,Frozen Foods,230.14898103994508,OUT027,1985.0211124141026,Medium,Tier 3,Supermarket Type3,6024.1584
FDA10,20.338668313318603,Low Fat,0.05348098322806285,Snack Foods,121.56003209720149,OUT049,1999.0688166807615,Medium,Tier 1,Supermarket Type1,1470.0864
FDU07,11.057562746347976,Low Fat,0.059677254753739105,Fruits and Vegetables,151.70387507382202,OUT013,1987.1181622418412,High,Tier 3,Supermarket Type1,1057.9562
DRA59,8.265534525262296,Regular,0.21407464059713738,Soft Drinks,183.6728512099709,OUT010,1998.0025080109617,Medium,Tier 3,Grocery Store,185.0924
FDG33,12.86565863314152,Regular,0.1397008961853243,Seafood,171.34625841965016,OUT027,1985.0739006143335,Medium,Tier 3,Supermarket Type3,3435.528
FDL45,15.571650741240248,Low Fat,0.03841633703448835,Snack Foods,126.01079692932274,OUT045,2002.026206708722,Medium,Tier 2,Supermarket Type1,2253.0672
FDA55,17.17646506785662,Regular,0.057055286298637396,Fruits and Vegetables,222.12468468564683,OUT013,1987.0625784354695,High,Tier 3,Supermarket Type1,5369.0112
FDP10,19.014331695094498,Low Fat,0.1286331802152547,Snack Foods,108.36558022770407,OUT017,2006.96525369558,Medium,Tier 2,Supermarket Type1,1164.4842
NCU17,5.319442306856893,Low Fat,0.09436925288801248,Health and Hygiene,100.98562155408165,OUT018,2008.9406989084764,Medium,Tier 3,Supermarket Type2,1222.4088
FDL32,12.831996792513822,Regular,0.21488775139421917,Fruits and Vegetables,111.52495908316665,OUT019,1984.873011415418,Small,Tier 1,Grocery Store,335.5632
FDQ27,12.87934024091842,Regular,0.07702584044454228,Meat,101.250566062815,OUT019,1984.9827001129656,Small,Tier 1,Grocery Store,206.398
FDO37,8.107695758132262,Low Fat,0.0531967413654823,Breakfast,232.39632539326973,OUT018,2008.933968895757,Medium,Tier 3,Supermarket Type2,3696.5216
FDZ58,17.871110930064205,Low Fat,0.05314211662410456,Snack Foods,123.69915731304752,OUT017,2006.9887587688359,Medium,Tier 2,Supermarket Type1,2450.144
FDZ16,16.888496784358,Regular,0.26725146837890795,Frozen Foods,193.39622415201418,OUT010,1997.9361670358014,Medium,Tier 3,Grocery Store,1162.4868
FDY26,12.84297702662015,Regular,0.031010599382435052,Dairy,210.32113645661573,OUT027,1984.9529022960373,Medium,Tier 3,Supermarket Type3,6775.1808
NCL06,14.70407527562823,Low Fat,0.07242139309708621,Household,262.65133972613523,OUT049,1999.0370947257375,Medium,Tier 1,Supermarket Type1,5233.188
DRD01,12.0559499551648,Regular,0.062377759280016404,Soft Drinks,56.24052419062977,OUT045,2002.0631827380842,Medium,Tier 2,Supermarket Type1,552.614
DRK12,9.486050909613166,Low Fat,0.042462451572351824,Soft Drinks,31.536104207575164,OUT018,2008.8883832503448,Medium,Tier 3,Supermarket Type2,366.19
FDP24,20.562814365568176,Low Fat,0.08248209144676229,Baking Goods,120.37869797551843,OUT017,2006.9320941912938,Medium,Tier 2,Supermarket Type1,1211.756
FDE16,12.891116973992967,Low Fat,0.02689048905137669,Frozen Foods,207.7069335770566,OUT027,1985.107615154625,Medium,Tier 3,Supermarket Type3,6668.6528
FDX23,6.499985487310886,Low Fat,0.030274388815642306,Baking Goods,91.80188233842158,OUT046,1997.013594259893,Small,Tier 1,Supermarket Type1,1039.9796
NCM19,12.637002887812415,Low Fat,0.04635169902219991,Others,112.40770304893712,OUT045,2001.9204194231297,Medium,Tier 2,Supermarket Type1,1800.3232
FDX44,9.34628384827282,Low Fat,0.044054627086752535,Fruits and Vegetables,90.02980058880512,OUT017,2006.9383464494929,Medium,Tier 2,Supermarket Type1,535.3032
FDT43,16.39175727354472,Low Fat,0.020902124455330035,Fruits and Vegetables,50.81163047381312,OUT018,2008.916522985089,Medium,Tier 3,Supermarket Type2,467.3916
FDS55,6.999510163997843,Low Fat,0.05394643339007322,Fruits and Vegetables,148.8357153211075,OUT018,2008.98586757928,Medium,Tier 3,Supermarket Type2,890.8404
FDL27,6.112540175851816,Low Fat,0.010649931049292792,Meat,63.19440585841265,OUT018,2008.9976903579686,Medium,Tier 3,Supermarket Type2,774.9912
FDZ39,19.728262459092008,Regular,0.017965637068470174,Meat,101.99518450199925,OUT017,2007.0633698949591,Medium,Tier 2,Supermarket Type1,1135.189
FDT20,12.859148720104525,Low Fat,0.041672252585092294,Fruits and Vegetables,38.86226983919811,OUT027,1984.8505382133303,Medium,Tier 3,Supermarket Type3,1235.7248
FDR34,16.97803094314238,Regular,0.015225597542621148,Snack Foods,228.33171525342644,OUT049,1998.8345128609542,Medium,Tier 1,Supermarket Type1,4351.6688
FDA27,20.3620662192394,Regular,0.029856282256087975,Dairy,256.7889419523699,OUT046,1997.0122180500823,Small,Tier 1,Supermarket Type1,3579.3408
NCR30,12.799904612251295,Low Fat,0.12399255624391783,Household,73.40047292246146,OUT019,1985.0222579027843,Small,Tier 1,Grocery Store,298.2784
FDV46,18.14590352623777,Low Fat,0.012507004842784835,Snack Foods,139.80508102942784,OUT017,2007.154052987887,Medium,Tier 2,Supermarket Type1,838.908
FDX58,13.115793573767863,Low Fat,0.04433194130562795,Snack Foods,183.30998146259134,OUT035,2003.9218115817575,Small,Tier 2,Supermarket Type1,3112.615
FDW52,14.008484572851742,Regular,0.037031185830352954,Frozen Foods,165.22076932844607,OUT013,1987.0320108174085,High,Tier 3,Supermarket Type1,1808.9786
DRF01,5.6167337996415565,Low Fat,0.1759842654555267,Soft Drinks,146.45005952896952,OUT018,2008.9301146414316,Medium,Tier 3,Supermarket Type2,1749.7224
FDB38,12.876156597890791,Regular,0.05353654900499975,Canned,161.58532935836993,OUT019,1985.041386401162,Small,Tier 1,Grocery Store,319.584
FDA39,6.365738816929083,Low Fat,0.011828161873981103,Meat,40.82365534521665,OUT013,1987.0450256148079,High,Tier 3,Supermarket Type1,942.7728
FDV03,17.618393154215674,Low Fat,0.058572063953308474,Meat,154.5678318561078,OUT045,2001.9253849279535,Medium,Tier 2,Supermarket Type1,5274.4676
NCD19,8.910824180452495,Low Fat,0.053524679089540526,Household,53.868854089246845,OUT013,1987.0904609718202,High,Tier 3,Supermarket Type1,994.7052
FDZ45,14.140813153254538,Low Fat,0.06627703355212075,Snack Foods,196.65904056990937,OUT045,2002.0412915482689,Medium,Tier 2,Supermarket Type1,2182.4924
NCO07,9.025418457267602,Low Fat,0.009012682507868651,Others,213.5967955662977,OUT046,1997.1204849656626,Small,Tier 1,Supermarket Type1,1065.28
FDB60,9.270115656852628,Low Fat,0.02820156152949393,Baking Goods,193.16818388163068,OUT049,1998.8288744568401,Medium,Tier 1,Supermarket Type1,4860.34
FDQ23,12.803575454861381,Low Fat,0.043202612652301596,Breads,102.26433176952956,OUT019,1985.1809041975082,Small,Tier 1,Grocery Store,102.5332
FDX58,13.15398595895148,Low Fat,0.04442809448222294,Snack Foods,182.33612563460386,OUT013,1986.9811494628823,High,Tier 3,Supermarket Type1,3478.805
FDW24,6.827335704751219,Low Fat,0.03797533234889516,Baking Goods,49.69252199553426,OUT049,1998.9145357219488,Medium,Tier 1,Supermarket Type1,972.068
FDL02,12.844819402444699,Regular,0.18276690205436483,Canned,106.79641166187335,OUT019,1985.0079490637186,Small,Tier 1,Grocery Store,211.7244
FDF39,14.856513463504035,Regular,0.02020917115158223,Dairy,264.4578212904614,OUT045,2002.0570938690362,Medium,Tier 2,Supermarket Type1,4207.856
FDO24,11.121672628729996,Low Fat,0.05466289411565156,Baking Goods,155.36495610589924,OUT049,1998.9712468272282,Medium,Tier 1,Supermarket Type1,2376.906
FDY13,12.880212708951298,Low Fat,0.05256776557084148,Canned,74.89175836717604,OUT019,1985.074486724345,Small,Tier 1,Grocery Store,229.701
FDZ13,7.784851897854636,Regular,0.1531978739708328,Canned,48.79541215030149,OUT046,1997.0166490590211,Small,Tier 1,Supermarket Type1,798.96
FDM36,11.643625910933793,Regular,0.05921596809218088,Baking Goods,172.04718890355878,OUT046,1996.925727879726,Small,Tier 1,Supermarket Type1,3448.844
DRD15,10.529767881691905,Low Fat,0.09514679472432316,Dairy,232.21687971932275,OUT010,1997.9871590575826,Medium,Tier 3,Grocery Store,697.0926
FDV16,7.745002841888647,Regular,0.08297433995585343,Frozen Foods,33.45183858211861,OUT018,2008.8751203824525,Medium,Tier 3,Supermarket Type2,101.8674
NCL05,19.62125275749572,Low Fat,0.047831840169348355,Health and Hygiene,44.046937636966746,OUT018,2008.8651051956676,Medium,Tier 3,Supermarket Type2,432.77
FDT31,19.71816894417626,Low Fat,0.01287923782586448,Fruits and Vegetables,190.9411055203645,OUT013,1987.1498526345345,High,Tier 3,Supermarket Type1,3781.744
NCJ29,10.594120274563757,Low Fat,0.0344239149117951,Health and Hygiene,84.89642703035997,OUT035,2004.056361820116,Small,Tier 2,Supermarket Type1,1193.1136
FDR26,20.57637797430653,Low Fat,0.07175968656621419,Dairy,177.6819123209295,OUT010,1998.019229751681,Medium,Tier 3,Grocery Store,531.3084
NCQ17,10.327461456834717,Low Fat,0.19600287705837025,Health and Hygiene,156.82978033731223,OUT010,1998.05716458395,Medium,Tier 3,Grocery Store,312.926
NCO05,7.315352530140846,Low Fat,0.04658174232101193,Health and Hygiene,97.95342269422164,OUT049,1998.9499070663226,Medium,Tier 1,Supermarket Type1,1576.6144
FDE20,11.325850707529165,Regular,0.006944300683164461,Fruits and Vegetables,167.80265451029993,OUT013,1986.88269949554,High,Tier 3,Supermarket Type1,2376.906
FDI22,12.879303327145726,Low Fat,0.09590890387954455,Snack Foods,208.418831893133,OUT027,1985.142762372156,Medium,Tier 3,Supermarket Type3,7317.142
FDH32,12.837931644808865,Low Fat,0.07653364707118573,Fruits and Vegetables,95.24454469670434,OUT046,1996.9373891323303,Small,Tier 1,Supermarket Type1,868.869
NCK54,12.096019229621856,Low Fat,0.029478957696345995,Household,114.76939639316308,OUT045,2001.988525595844,Medium,Tier 2,Supermarket Type1,1048.635
FDN15,17.44919695820329,Low Fat,0.027380132427028803,Meat,141.7739950868558,OUT010,1998.0820461234052,Medium,Tier 3,Grocery Store,419.454
FDN22,18.845990581827937,Regular,0.13960750420713045,Snack Foods,252.8599875811685,OUT017,2007.116795939629,Medium,Tier 2,Supermarket Type1,3020.0688
FDT19,7.587300788797779,Regular,0.1450135183068977,Fruits and Vegetables,175.09731586442427,OUT013,1987.0276633545288,High,Tier 3,Supermarket Type1,2942.836
FDU20,19.376396764343184,Regular,0.021345280198236033,Fruits and Vegetables,120.19826291765138,OUT013,1986.862321285595,High,Tier 3,Supermarket Type1,1325.6078
FDT04,17.211035372909038,Low Fat,0.10658898793180102,Frozen Foods,39.91643299498028,OUT045,2002.0576295296712,Medium,Tier 2,Supermarket Type1,510.6686
FDQ07,14.991227785914838,Regular,0.08682766698128243,Fruits and Vegetables,218.96128730243967,OUT049,1999.0821271220311,Medium,Tier 1,Supermarket Type1,6189.2768
FDW01,14.510855297355537,Low Fat,0.05421237085761022,Canned,154.84995443167335,OUT013,1987.004644999686,High,Tier 3,Supermarket Type1,1524.682
DRA59,8.27429907834385,Regular,0.12804793928576277,Soft Drinks,184.42196735794678,OUT046,1996.8856129536302,Small,Tier 1,Supermarket Type1,4442.2176
FDP08,20.474480556120778,Regular,0.11242920782101817,Fruits and Vegetables,191.8627139949602,OUT046,1996.930409001412,Small,Tier 1,Supermarket Type1,3874.956
FDV51,16.349488521041877,Low Fat,0.03261295155209046,Meat,165.7007355275281,OUT046,1996.9439701588378,Small,Tier 1,Supermarket Type1,2652.5472
FDV23,12.818679938730993,Low Fat,0.1056165352442921,Breads,126.24732820069569,OUT027,1985.053925118884,Medium,Tier 3,Supermarket Type3,3237.1196
NCL06,14.7222444555692,Low Fat,0.07203526048603925,Household,261.12219741114376,OUT045,2002.130531463354,Medium,Tier 2,Supermarket Type1,2878.2534
FDT15,12.893332914036666,Regular,0.07441216616808397,Meat,183.16670593939622,OUT019,1985.0158292883605,Small,Tier 1,Grocery Store,549.285
FDY31,5.917309457061042,Low Fat,0.04441589312700177,Fruits and Vegetables,149.1295607865823,OUT013,1986.9781207160006,High,Tier 3,Supermarket Type1,2354.2688
FDC57,20.109143988208668,Regular,0.0547590808422779,Fruits and Vegetables,193.40014312471945,OUT013,1987.001209043199,High,Tier 3,Supermarket Type1,1158.492
FDG09,20.53810990252395,Regular,0.04842540889195808,Fruits and Vegetables,187.59181423431264,OUT045,2002.0801158204092,Medium,Tier 2,Supermarket Type1,3755.112
FDC26,10.166197192666605,Low Fat,0.12656794673597,Canned,109.41173730315764,OUT035,2003.9863150079973,Small,Tier 2,Supermarket Type1,1334.2632
FDH60,19.746629880628625,Regular,0.05373779212973388,Baking Goods,195.08306961128451,OUT049,1999.0095037716403,Medium,Tier 1,Supermarket Type1,5106.686
FDL04,12.870379965214385,Low Fat,0.11251032412075021,Frozen Foods,107.7149598514802,OUT027,1984.9742317883536,Medium,Tier 3,Supermarket Type3,2964.1416
FDN13,18.603405870362526,Low Fat,0.15249796665340543,Breakfast,100.9145612604092,OUT013,1986.9563907545166,High,Tier 3,Supermarket Type1,1105.8938
NCN42,20.25247158941594,Low Fat,0.014313129225106608,Household,149.2765418827571,OUT046,1997.0523153132463,Small,Tier 1,Supermarket Type1,3531.4032
FDO45,13.160929355981894,Regular,0.03781462590434443,Snack Foods,89.7611355403147,OUT046,1996.981805738302,Small,Tier 1,Supermarket Type1,1494.0552
FDM36,12.844697146643476,Regular,0.05793111368707082,Baking Goods,172.84453343188167,OUT027,1984.9300388842448,Medium,Tier 3,Supermarket Type3,5518.1504
FDT04,17.207185595151017,Low Fat,0.10676301233188361,Frozen Foods,40.6412121671895,OUT045,2001.8719254728462,Medium,Tier 2,Supermarket Type1,510.6686
NCS05,11.609497075222007,Low Fat,0.021150750999095993,Health and Hygiene,130.2603218882823,OUT045,2001.9036032237507,Medium,Tier 2,Supermarket Type1,2782.3782
FDI32,17.67021845845493,Low Fat,0.17465899038844748,Fruits and Vegetables,116.6053267589133,OUT035,2003.9076680968167,Small,Tier 2,Supermarket Type1,3570.6854
FDH32,12.817875865509372,Low Fat,0.07607594794814672,Fruits and Vegetables,96.88230663188529,OUT013,1986.9693021579553,High,Tier 3,Supermarket Type1,2799.689
FDH21,10.397257201690104,Low Fat,0.03076334086561413,Seafood,158.7451461142783,OUT013,1987.143537921434,High,Tier 3,Supermarket Type1,316.9208
FDI24,10.31538993935369,Low Fat,0.07861221413550053,Baking Goods,177.78860431943318,OUT013,1987.0166667725325,High,Tier 3,Supermarket Type1,3705.177
FDS26,20.28403819159119,Low Fat,0.090296825545962,Dairy,261.2746899463574,OUT017,2007.127104419742,Medium,Tier 2,Supermarket Type1,7588.1226
FDM45,8.678647115349746,Regular,0.08895467290954928,Snack Foods,119.50631705341428,OUT013,1987.1533912288696,High,Tier 3,Supermarket Type1,2059.9852
FDF59,12.538167839147079,Low Fat,0.05519788507265314,Starchy Foods,126.19753551906612,OUT017,2006.8465895005475,Medium,Tier 2,Supermarket Type1,253.004
FDG60,20.35403607765982,Low Fat,0.061255828453058034,Baking Goods,234.75664122029977,OUT035,2003.9942583712811,Small,Tier 2,Supermarket Type1,4687.232
FDM46,7.380590602421003,Low Fat,0.16099833406742445,Snack Foods,93.9920544644992,OUT046,1997.0089776682266,Small,Tier 1,Supermarket Type1,1304.968
FDU51,20.23058907969872,Regular,0.09736497642128322,Meat,175.53845431193122,OUT018,2009.034017820637,Medium,Tier 3,Supermarket Type2,6729.9064
DRL35,15.716694697157145,Low Fat,0.030284510625224463,Hard Drinks,43.95793790375244,OUT013,1986.907208591423,High,Tier 3,Supermarket Type1,605.878
NCP18,12.87313327455047,Low Fat,0.028325935917394574,Household,149.2721244493335,OUT027,1985.0524747314691,Medium,Tier 3,Supermarket Type3,4363.6532
NCU53,5.456211664732108,Low Fat,0.04293709147749685,Health and Hygiene,165.13512389145905,OUT013,1987.0506222206866,High,Tier 3,Supermarket Type1,2155.1946
FDQ56,6.604913986164144,Low Fat,0.10569608396568395,Fruits and Vegetables,85.83028262153464,OUT035,2003.9142939718906,Small,Tier 2,Supermarket Type1,1929.4884
FDS01,11.675297040794904,Low Fat,0.017239959051651182,Canned,177.44304890988633,OUT046,1996.9546099119973,Small,Tier 1,Supermarket Type1,1244.3802
FDW09,12.924974582182617,Regular,0.025504737085489157,Snack Foods,78.73445928276013,OUT027,1984.897143539661,Medium,Tier 3,Supermarket Type3,2139.2154
FDW19,12.382819470403941,Regular,0.038858847736490294,Fruits and Vegetables,110.43033483247646,OUT017,2007.0213061395514,Medium,Tier 2,Supermarket Type1,2087.283
FDW37,19.230405316203072,Low Fat,0.12451083009920615,Canned,90.01410985990485,OUT045,2001.9661592454959,Medium,Tier 2,Supermarket Type1,2082.6224
FDQ40,11.138456096504804,Regular,0.03568749967702146,Frozen Foods,177.283215209513,OUT046,1996.8296276959124,Small,Tier 1,Supermarket Type1,3339.6528
FDU24,6.762364501698191,Regular,0.05504115459303545,Baking Goods,94.65208631930217,OUT049,1998.9499376929912,Medium,Tier 1,Supermarket Type1,2050.664
FDW26,11.775423521023239,Regular,0.10707535157416011,Dairy,220.3136777771098,OUT045,2001.9078384559862,Medium,Tier 2,Supermarket Type1,3113.2808
DRH49,12.858704474700861,Low Fat,0.04320219044568548,Soft Drinks,83.0235209353917,OUT019,1985.1242764131941,Small,Tier 1,Grocery Store,165.1184
DRG01,14.823628244477613,Low Fat,0.04421309299883042,Soft Drinks,77.00968415934271,OUT035,2003.8942850642334,Small,Tier 2,Supermarket Type1,1531.34
FDK38,6.5797899805862805,Low Fat,0.05352398419892778,Canned,148.28056580588932,OUT045,2001.9471972881424,Medium,Tier 2,Supermarket Type1,296.9468
FDQ27,5.190826116609566,Regular,0.045161037082855814,Meat,103.9249160884279,OUT049,1998.8903061012024,Medium,Tier 1,Supermarket Type1,2889.572
FDR33,7.361358137960347,Low Fat,0.026420087978055756,Snack Foods,109.13897889534138,OUT035,2004.0001037272264,Small,Tier 2,Supermarket Type1,1098.57
FDQ25,8.591161843352076,Regular,0.028641969554791164,Canned,170.6336346424532,OUT035,2004.0686099725867,Small,Tier 2,Supermarket Type1,2069.3064
FDH32,12.790682088174972,Low Fat,0.07543997690108391,Fruits and Vegetables,94.52199790503946,OUT046,1997.0604742397618,Small,Tier 1,Supermarket Type1,868.869
FDY44,12.804763390354314,Regular,0.024879517130694622,Fruits and Vegetables,194.58531472349358,OUT027,1984.959326943854,Medium,Tier 3,Supermarket Type3,5892.33
NCA06,12.83881967415152,Low Fat,0.1433731020799353,Household,35.9304610193469,OUT027,1985.0484770628814,Medium,Tier 3,Supermarket Type3,585.904
NCX30,16.647794812731032,Low Fat,0.025685434163719344,Household,248.94557338321079,OUT046,1997.1056542949557,Small,Tier 1,Supermarket Type1,4210.5192
FDZ49,11.075958746768787,Regular,0.13404133060089693,Canned,218.12187838263313,OUT045,2001.7937993291393,Medium,Tier 2,Supermarket Type1,2203.798
FDT46,11.304855983772478,Low Fat,0.05130405457002989,Snack Foods,48.7149092802078,OUT010,1997.8925223845176,Medium,Tier 3,Grocery Store,101.2016
NCW54,7.520106870448238,Low Fat,0.09604913082220644,Household,58.63210833254804,OUT013,1987.2007136146335,High,Tier 3,Supermarket Type1,1145.176
NCO53,16.169259726003137,Low Fat,0.1754274129675367,Health and Hygiene,184.76176418985622,OUT017,2006.9141637645887,Medium,Tier 2,Supermarket Type1,2021.3688
FDG14,9.009137083026923,Regular,0.04994938937280322,Canned,150.81812481567508,OUT045,2002.057006621418,Medium,Tier 2,Supermarket Type1,4402.2696
NCM53,18.74042700974365,Low Fat,0.05202744409362172,Health and Hygiene,105.72352280616477,OUT046,1996.8069933668658,Small,Tier 1,Supermarket Type1,2024.032
FDX02,16.02117493533822,Low Fat,0.05672943576251767,Dairy,224.4689884033561,OUT018,2009.0350110384259,Medium,Tier 3,Supermarket Type2,4500.808
DRQ35,9.36052274432667,Low Fat,0.04278691583501398,Hard Drinks,123.66076969134706,OUT049,1999.1612022706975,Medium,Tier 1,Supermarket Type1,1857.582
